transaction_id,transaction_date,customer_id,customer_segment,account_type,transaction_type,category,channel,amount,city
TXN007173,2025-04-25,CUST0444,Affluent,Savings,Deposit,Dining,Mobile,3162.18,Pretoria
TXN007174,2025-09-01,CUST0306,Mass Market,Credit,Withdrawal,Travel,Card,71.05,Johannesburg
TXN007175,2025-03-03,CUST0458,Mass Market,Current,Deposit,Utilities,Online,171.29,Stellenbosch
TXN007176,2025-06-13,CUST0112,Affluent,Current,Transfer,Travel,Branch,722.14,Port Elizabeth
TXN007177,2025-07-19,CUST0016,Mass Market,Current,Transfer,Groceries,Branch,1735.52,Port Elizabeth
TXN007178,2025-02-01,CUST0401,Premium,Current,Purchase,Travel,Card,152.18,Cape Town
TXN007179,2025-03-16,CUST0063,Affluent,Current,Purchase,Groceries,Online,83.33,Johannesburg
TXN007180,2025-05-23,CUST0463,Mass Market,Current,Transfer,Entertainment,ATM,837.55,Port Elizabeth
TXN007181,2025-12-12,CUST0361,Mass Market,Current,Payment,Travel,Online,51.76,Pretoria
TXN007182,2025-12-14,CUST0213,Mass Market,Savings,Purchase,Shopping,Mobile,68.75,Durban
TXN007183,2025-12-21,CUST0107,Mass Market,Current,Withdrawal,Travel,Card,129.02,Port Elizabeth
TXN007184,2025-11-13,CUST0402,Mass Market,Current,Withdrawal,Transport,Branch,135.22,Johannesburg
TXN007185,2025-10-26,CUST0023,Affluent,Current,Withdrawal,Transport,Mobile,70.96,Durban
TXN007186,2025-07-06,CUST0014,Mass Market,Current,Deposit,Healthcare,ATM,2686.65,Port Elizabeth
TXN007187,2025-07-24,CUST0467,Affluent,Credit,Withdrawal,Travel,Mobile,43.14,Pretoria
TXN007188,2025-06-01,CUST0192,Mass Market,Current,Purchase,Subscriptions,Branch,70.61,Pretoria
TXN007189,2025-12-15,CUST0103,Mass Market,Savings,Withdrawal,Education,Online,46.57,Stellenbosch
TXN007190,2025-04-10,CUST0400,Mass Market,Current,Payment,Utilities,Card,269.21,Port Elizabeth
TXN007191,2025-01-09,CUST0211,Affluent,Current,Deposit,Shopping,Online,683.63,Durban
TXN007192,2025-03-24,CUST0214,Mass Market,Credit,Payment,Dining,Mobile,124.31,Port Elizabeth
TXN007193,2025-12-16,CUST0319,Affluent,Current,Payment,Entertainment,Mobile,148.51,Pretoria
TXN007194,2025-11-16,CUST0200,Mass Market,Current,Transfer,Dining,Online,764.7,Cape Town
TXN007195,2025-02-15,CUST0355,Mass Market,Savings,Deposit,Transport,ATM,226.68,Durban
TXN007196,2025-05-05,CUST0318,Mass Market,Current,Deposit,Groceries,Mobile,127.49,Port Elizabeth
TXN007197,2025-01-11,CUST0156,Affluent,Savings,Payment,Utilities,Mobile,108.76,Port Elizabeth
TXN007198,2025-12-10,CUST0082,Mass Market,Credit,Transfer,Healthcare,Card,387.22,Stellenbosch
TXN007199,2025-02-28,CUST0139,Mass Market,Savings,Payment,Travel,Branch,186.24,Cape Town
TXN007200,2025-02-28,CUST0330,Mass Market,Savings,Purchase,Shopping,Card,30.15,Durban
TXN007201,2025-12-26,CUST0071,Mass Market,Current,Purchase,Groceries,Card,233.83,Cape Town
TXN007202,2025-07-23,CUST0250,Mass Market,Current,Transfer,Healthcare,Card,336.98,Stellenbosch
TXN007203,2025-01-16,CUST0310,Mass Market,Savings,Deposit,Groceries,Online,723.12,Port Elizabeth
TXN007204,2025-07-25,CUST0026,Mass Market,Current,Payment,Education,Branch,180.11,Pretoria
TXN007205,2025-04-17,CUST0014,Mass Market,Current,Payment,Travel,ATM,315.32,Port Elizabeth
TXN007206,2025-11-03,CUST0266,Mass Market,Current,Withdrawal,Education,Online,125.38,Pretoria
TXN007207,2025-04-23,CUST0211,Affluent,Current,Payment,Utilities,Branch,150.43,Durban
TXN007208,2025-09-14,CUST0111,Mass Market,Current,Transfer,Shopping,Mobile,168.3,Johannesburg
TXN007209,2025-02-15,CUST0119,Affluent,Current,Deposit,Dining,Card,305.81,Stellenbosch
TXN007210,2025-05-26,CUST0261,Mass Market,Savings,Deposit,Healthcare,Mobile,928.93,Cape Town
TXN007211,2025-10-19,CUST0463,Mass Market,Current,Purchase,Utilities,Mobile,128.05,Port Elizabeth
TXN007212,2025-05-05,CUST0138,Mass Market,Savings,Deposit,Healthcare,Mobile,266.87,Johannesburg
TXN007213,2025-05-26,CUST0408,Affluent,Current,Transfer,Dining,Card,625.36,Durban
TXN007214,2025-04-17,CUST0176,Mass Market,Savings,Purchase,Travel,Online,59.0,Johannesburg
TXN007215,2025-12-03,CUST0266,Mass Market,Current,Withdrawal,Healthcare,ATM,112.02,Pretoria
TXN007216,2025-03-16,CUST0287,Mass Market,Savings,Deposit,Dining,ATM,649.21,Port Elizabeth
TXN007217,2025-07-21,CUST0113,Mass Market,Savings,Deposit,Shopping,ATM,547.97,Stellenbosch
TXN007218,2025-10-31,CUST0387,Mass Market,Current,Transfer,Travel,Online,1219.85,Stellenbosch
TXN007219,2025-05-29,CUST0313,Affluent,Savings,Purchase,Groceries,Card,31.12,Durban
TXN007220,2025-12-19,CUST0349,Premium,Savings,Transfer,Groceries,Branch,347.49,Pretoria
TXN007221,2025-07-20,CUST0271,Mass Market,Current,Purchase,Transport,ATM,192.15,Pretoria
TXN007222,2025-12-08,CUST0291,Premium,Savings,Withdrawal,Groceries,ATM,68.97,Johannesburg
TXN007223,2025-02-14,CUST0128,Mass Market,Savings,Deposit,Groceries,Branch,142.29,Durban
TXN007224,2025-06-23,CUST0340,Mass Market,Savings,Payment,Entertainment,Online,83.13,Cape Town
TXN007225,2025-09-11,CUST0079,Affluent,Credit,Purchase,Healthcare,Online,15.27,Johannesburg
TXN007226,2025-01-30,CUST0111,Mass Market,Current,Transfer,Entertainment,ATM,727.24,Johannesburg
TXN007227,2025-08-04,CUST0312,Mass Market,Credit,Transfer,Healthcare,Branch,453.64,Pretoria
TXN007228,2025-12-31,CUST0082,Mass Market,Credit,Transfer,Groceries,Card,214.85,Stellenbosch
TXN007229,2025-01-30,CUST0315,Affluent,Current,Purchase,Groceries,Branch,43.79,Port Elizabeth
TXN007230,2025-01-27,CUST0343,Premium,Credit,Deposit,Subscriptions,Branch,788.46,Port Elizabeth
TXN007231,2025-05-01,CUST0140,Mass Market,Savings,Purchase,,Mobile,57.14,Port Elizabeth
TXN007232,2025-09-24,CUST0372,Premium,Savings,Purchase,Groceries,ATM,40.58,Stellenbosch
TXN007233,2025-09-30,CUST0199,Mass Market,Current,Purchase,Dining,Branch,230.26,Johannesburg
TXN007234,2025-11-26,CUST0230,Mass Market,Current,Transfer,Shopping,ATM,153.61,Port Elizabeth
TXN007235,2025-02-03,CUST0247,Mass Market,Current,Payment,Education,Branch,94.3,Durban
TXN007236,2025-04-03,CUST0256,Premium,Current,Deposit,Groceries,Branch,572.89,Johannesburg
TXN007237,2025-04-28,CUST0459,Affluent,Savings,Purchase,Utilities,Online,67.98,Johannesburg
TXN007238,2025-11-21,CUST0319,Affluent,Current,Withdrawal,Healthcare,Mobile,100.21,Pretoria
TXN007239,2025-02-15,CUST0327,Affluent,Current,Transfer,Healthcare,Mobile,157.36,Pretoria
TXN007240,2025-03-29,CUST0057,Mass Market,Current,Deposit,Groceries,Branch,1304.87,Port Elizabeth
TXN007241,2025-02-12,CUST0366,Premium,Current,Transfer,Dining,Mobile,475.89,Cape Town
TXN007242,2025-09-24,CUST0376,Mass Market,Current,Purchase,Shopping,Branch,77.56,Durban
TXN007243,2025-06-05,CUST0048,Premium,Savings,Withdrawal,Utilities,Mobile,47.15,Durban
TXN007244,2025-01-02,CUST0060,Mass Market,Savings,Payment,Entertainment,Card,252.75,Johannesburg
TXN007245,2025-02-15,CUST0352,Mass Market,Current,Purchase,Shopping,Branch,10.42,Johannesburg
TXN007246,2025-04-19,CUST0431,Affluent,Current,Transfer,Groceries,Branch,157.73,Port Elizabeth
TXN007247,2025-08-10,CUST0157,Mass Market,Savings,Withdrawal,Entertainment,Branch,56.62,Johannesburg
TXN007248,2025-08-18,CUST0270,Mass Market,Current,Deposit,Education,ATM,628.96,Stellenbosch
TXN007249,2025-03-13,CUST0206,Mass Market,Credit,Purchase,Education,Branch,46.12,Durban
TXN007250,2025-03-05,CUST0309,Mass Market,Current,Payment,Dining,Mobile,108.03,Durban
TXN007251,2025-11-07,CUST0329,Mass Market,Savings,Transfer,Travel,Mobile,181.1,Johannesburg
TXN007252,2025-07-02,CUST0458,Mass Market,Current,Purchase,Transport,Mobile,43.88,Stellenbosch
TXN007253,2025-09-06,CUST0298,Mass Market,Current,Withdrawal,Travel,Card,73.15,Stellenbosch
TXN007254,2025-09-18,CUST0238,Mass Market,Savings,Withdrawal,Travel,Mobile,74.67,Stellenbosch
TXN007255,2025-03-06,CUST0250,Mass Market,Current,Deposit,Education,Online,494.3,Stellenbosch
TXN007256,2025-07-29,CUST0306,Mass Market,Credit,Transfer,Healthcare,Branch,297.06,Johannesburg
TXN007257,2025-09-27,CUST0175,Affluent,Current,Payment,Groceries,Card,205.82,Pretoria
TXN007258,2025-12-02,CUST0153,Affluent,Credit,Withdrawal,Dining,Mobile,130.03,Port Elizabeth
TXN007259,2025-07-25,CUST0211,Affluent,Current,Transfer,Subscriptions,Online,1388.07,Durban
TXN007260,2025-04-05,CUST0374,Affluent,Savings,Withdrawal,Healthcare,Mobile,70.84,Durban
TXN007261,2025-08-16,CUST0295,Mass Market,Savings,Deposit,Education,Card,1681.58,Stellenbosch
TXN007262,2025-10-19,CUST0031,Affluent,Savings,Transfer,Travel,Mobile,890.9,Port Elizabeth
TXN007263,2025-02-13,CUST0118,Affluent,Current,Withdrawal,Shopping,Online,99.12,Johannesburg
TXN007264,2025-04-06,CUST0459,Affluent,Savings,Deposit,Subscriptions,Branch,219.34,Johannesburg
TXN007265,2025-11-08,CUST0152,Mass Market,Current,Purchase,Travel,ATM,30.33,Durban
TXN007266,2025-10-25,CUST0372,Premium,Savings,Deposit,Entertainment,ATM,287.56,Stellenbosch
TXN007267,2025-10-17,CUST0126,Mass Market,Savings,Deposit,Transport,Online,2475.55,Cape Town
TXN007268,2025-06-15,CUST0085,Affluent,Current,Payment,Subscriptions,Mobile,110.97,Pretoria
TXN007269,2025-09-03,CUST0234,Affluent,Current,Withdrawal,Dining,Mobile,72.59,Pretoria
TXN007270,2025-06-15,CUST0204,Affluent,Current,Deposit,Travel,Mobile,1105.73,Pretoria
TXN007271,2025-06-01,CUST0406,Mass Market,Savings,Purchase,Education,Online,107.54,Cape Town
TXN007272,2025-10-13,CUST0378,Mass Market,Savings,Payment,Education,Card,189.26,Stellenbosch
TXN007273,2025-06-12,CUST0216,Mass Market,Savings,Purchase,Transport,ATM,84.24,Port Elizabeth
TXN007274,2025-03-05,CUST0226,Mass Market,Savings,Withdrawal,Transport,Mobile,70.51,Johannesburg
TXN007275,2025-06-18,CUST0494,Affluent,Savings,Withdrawal,Education,Branch,114.89,Port Elizabeth
TXN007276,2025-04-07,CUST0011,Mass Market,Current,Deposit,Transport,Online,1041.35,Pretoria
TXN007277,2025-10-30,CUST0439,Affluent,Current,Payment,Healthcare,ATM,170.95,Durban
TXN007278,2025-02-17,CUST0317,Mass Market,Savings,Deposit,Education,Mobile,1898.7,Port Elizabeth
TXN007279,2025-02-11,CUST0243,Affluent,Current,Purchase,Utilities,Branch,44.5,Durban
TXN007280,2025-08-08,CUST0381,Premium,Savings,Purchase,Groceries,ATM,123.65,Cape Town
TXN007281,2025-01-23,CUST0073,Mass Market,Current,Purchase,Subscriptions,Online,25.54,Durban
TXN007282,2025-05-15,CUST0064,Mass Market,Current,Payment,Subscriptions,Online,189.35,Stellenbosch
TXN007283,2025-09-25,CUST0013,Mass Market,Current,Withdrawal,Education,Mobile,208.67,Durban
TXN007284,2025-06-28,CUST0013,Mass Market,Current,Withdrawal,Groceries,Online,50.41,Durban
TXN007285,2025-11-25,CUST0385,Mass Market,Savings,Purchase,Dining,Branch,26.75,Stellenbosch
TXN007286,2025-04-11,CUST0131,Mass Market,Savings,Purchase,Transport,Card,25.78,Pretoria
TXN007287,2025-03-18,CUST0135,Mass Market,Credit,Payment,Groceries,Card,240.72,Cape Town
TXN007288,2025-11-26,CUST0437,Mass Market,Savings,Deposit,Healthcare,Card,1826.63,Durban
TXN007289,2025-09-10,CUST0107,Mass Market,Current,Payment,Dining,Branch,330.67,Port Elizabeth
TXN007290,2025-01-12,CUST0120,Affluent,Current,Withdrawal,Subscriptions,ATM,84.03,Stellenbosch
TXN007291,2025-03-18,CUST0102,Affluent,Savings,Transfer,Dining,Online,822.93,Port Elizabeth
TXN007292,2025-04-07,CUST0450,Affluent,Savings,Withdrawal,Subscriptions,Online,62.1,Stellenbosch
TXN007293,2025-03-02,CUST0184,Mass Market,Savings,Deposit,Groceries,Mobile,1004.97,Stellenbosch
TXN007294,2025-03-28,CUST0200,Mass Market,Current,Purchase,Groceries,Mobile,63.57,Cape Town
TXN007295,2025-11-24,CUST0373,Mass Market,Savings,Transfer,Groceries,Online,150.51,Johannesburg
TXN007296,2025-05-14,CUST0254,Premium,Current,Transfer,Healthcare,Mobile,259.76,Stellenbosch
TXN007297,2025-03-13,CUST0493,Mass Market,Current,Payment,Subscriptions,Mobile,173.41,Pretoria
TXN007298,2025-07-06,CUST0176,Mass Market,Savings,Transfer,Travel,ATM,178.52,Johannesburg
TXN007299,2025-01-13,CUST0480,Premium,Current,Payment,Travel,Card,250.96,Port Elizabeth
TXN007300,2025-11-25,CUST0212,Affluent,Current,Payment,Utilities,Mobile,106.69,Port Elizabeth
TXN007301,2025-12-06,CUST0008,Mass Market,Savings,Deposit,Shopping,Mobile,622.74,Johannesburg
TXN007302,2025-12-14,CUST0082,Mass Market,Credit,Withdrawal,Utilities,Card,45.16,Stellenbosch
TXN007303,2025-07-14,CUST0032,Mass Market,Savings,Deposit,Travel,Online,2916.0,Durban
TXN007304,2025-07-05,CUST0178,Affluent,Current,Payment,Utilities,ATM,269.37,Durban
TXN007305,2025-04-23,CUST0366,Premium,Current,Payment,Shopping,Card,260.17,Cape Town
TXN007306,2025-05-24,CUST0437,Mass Market,Savings,Withdrawal,Healthcare,Branch,230.87,Durban
TXN007307,2025-10-02,CUST0305,Mass Market,Current,Withdrawal,Shopping,Branch,198.67,Stellenbosch
TXN007308,2025-04-12,CUST0452,Mass Market,Current,Payment,Education,Online,166.79,Pretoria
TXN007309,2025-06-01,CUST0012,Affluent,Savings,Deposit,Entertainment,ATM,354.76,Port Elizabeth
TXN007310,2025-12-02,CUST0029,Mass Market,Savings,Deposit,Healthcare,Online,607.39,Port Elizabeth
TXN007311,2025-08-02,CUST0012,Affluent,Savings,Withdrawal,Entertainment,Mobile,48.57,Port Elizabeth
TXN007312,2025-07-20,CUST0058,Affluent,Current,Payment,Education,ATM,398.98,Stellenbosch
TXN007313,2025-05-04,CUST0473,Mass Market,Savings,Transfer,Groceries,Mobile,294.81,Cape Town
TXN007314,2025-08-31,CUST0292,Affluent,Current,Payment,Education,Mobile,75.35,Cape Town
TXN007315,2025-01-03,CUST0337,Mass Market,Savings,Deposit,Subscriptions,ATM,876.66,Johannesburg
TXN007316,2025-05-05,CUST0399,Mass Market,Current,Transfer,Healthcare,Branch,312.34,Durban
TXN007317,2025-10-15,CUST0186,Mass Market,Current,Transfer,Utilities,ATM,567.01,Pretoria
TXN007318,2025-05-05,CUST0130,Mass Market,Savings,Withdrawal,Subscriptions,ATM,45.31,Durban
TXN007319,2025-10-02,CUST0055,Affluent,Current,Purchase,Shopping,Card,11.27,Johannesburg
TXN007320,2025-06-06,CUST0369,Mass Market,Current,Payment,Groceries,ATM,185.47,Durban
TXN007321,2025-01-17,CUST0419,Mass Market,Current,Deposit,Dining,Branch,1049.26,Pretoria
TXN007322,2025-05-18,CUST0058,Affluent,Current,Withdrawal,Travel,Online,269.42,Stellenbosch
TXN007323,2025-01-05,CUST0101,Mass Market,Current,Purchase,Travel,Online,12.04,Stellenbosch
TXN007324,2025-05-24,CUST0329,Mass Market,Savings,Transfer,Subscriptions,Online,192.45,Johannesburg
TXN007325,2025-10-18,CUST0370,Mass Market,Current,Purchase,Travel,Mobile,82.62,Stellenbosch
TXN007326,2025-04-27,CUST0397,Mass Market,Savings,Withdrawal,Dining,Branch,69.38,Port Elizabeth
TXN007327,2025-06-11,CUST0243,Affluent,Current,Payment,Shopping,Card,187.84,Durban
TXN007328,2025-05-04,CUST0274,Mass Market,Current,Deposit,Groceries,Card,516.8,Port Elizabeth
TXN007329,2025-08-04,CUST0291,Premium,Savings,Transfer,Shopping,Branch,662.89,Johannesburg
TXN007330,2025-06-29,CUST0353,Mass Market,Savings,Purchase,Shopping,Card,31.81,Pretoria
TXN007331,2025-12-13,CUST0333,Mass Market,Savings,Transfer,Groceries,ATM,277.12,Durban
TXN007332,2025-06-25,CUST0183,Mass Market,Current,Purchase,Dining,Branch,97.25,Durban
TXN007333,2025-02-18,CUST0369,Mass Market,Current,Payment,Entertainment,ATM,90.59,Durban
TXN007334,2025-04-27,CUST0276,Mass Market,Savings,Purchase,Dining,Mobile,14.2,Pretoria
TXN007335,2025-11-02,CUST0318,Mass Market,Current,Payment,Entertainment,Online,21.08,Port Elizabeth
TXN007336,2025-09-09,CUST0383,Premium,Current,Deposit,Shopping,Online,649.53,Pretoria
TXN007337,2025-02-10,CUST0393,Mass Market,Savings,Purchase,Transport,Online,52.5,Stellenbosch
TXN007338,2025-05-03,CUST0425,Affluent,Savings,Payment,Subscriptions,,330.63,Cape Town
TXN007339,2025-05-21,CUST0049,Mass Market,Credit,Transfer,Healthcare,ATM,149.96,Pretoria
TXN007340,2025-04-05,CUST0372,Premium,Savings,Withdrawal,Utilities,Online,65.17,Stellenbosch
TXN007341,2025-10-10,CUST0250,Mass Market,Current,Withdrawal,Healthcare,Online,80.09,Stellenbosch
TXN007342,2025-12-08,CUST0215,Affluent,Current,Payment,Transport,Card,208.99,Johannesburg
TXN007343,2025-09-26,CUST0157,Mass Market,Savings,Payment,Travel,Online,226.66,Johannesburg
TXN007344,2025-09-28,CUST0043,Mass Market,Savings,Transfer,Education,ATM,578.46,Johannesburg
TXN007345,2025-06-28,CUST0329,Mass Market,Savings,Payment,Shopping,Card,40.77,Johannesburg
TXN007346,2025-05-13,CUST0044,Mass Market,Current,Withdrawal,Groceries,Branch,89.95,Port Elizabeth
TXN007347,2025-11-17,CUST0018,Affluent,Savings,Purchase,Subscriptions,Online,73.6,Durban
TXN007348,2025-06-15,CUST0403,Mass Market,Savings,Purchase,Transport,Mobile,212.06,Stellenbosch
TXN007349,2025-12-07,CUST0205,Mass Market,Current,Payment,Shopping,ATM,197.0,Pretoria
TXN007350,2025-06-10,CUST0017,Mass Market,Current,Transfer,Travel,Card,1447.19,Cape Town
TXN007351,2025-08-02,CUST0359,Affluent,Credit,Transfer,Travel,Online,811.39,Stellenbosch
TXN007352,2025-10-06,CUST0244,Mass Market,Current,Purchase,Healthcare,Mobile,74.87,Pretoria
TXN007353,2025-04-13,CUST0350,Affluent,Current,Transfer,Travel,ATM,702.62,Pretoria
TXN007354,2025-07-17,CUST0372,Premium,Savings,Purchase,Dining,Card,19.93,Stellenbosch
TXN007355,2025-12-08,CUST0315,Affluent,Current,Payment,Travel,ATM,163.42,Port Elizabeth
TXN007356,2025-08-05,CUST0353,Mass Market,Savings,Transfer,Healthcare,ATM,700.23,Pretoria
TXN007357,2025-02-21,CUST0262,Affluent,Credit,Transfer,Healthcare,Card,486.97,Port Elizabeth
TXN007358,2025-09-21,CUST0286,Mass Market,Current,Payment,Education,Card,97.83,Stellenbosch
TXN007359,2025-09-19,CUST0285,Affluent,Current,Withdrawal,Healthcare,Online,51.16,Stellenbosch
TXN007360,2025-01-08,CUST0286,Mass Market,Current,Deposit,Subscriptions,Card,387.46,Stellenbosch
TXN007361,2025-08-06,CUST0020,Mass Market,Current,Deposit,Entertainment,Card,1232.96,Port Elizabeth
TXN007362,2025-11-05,CUST0364,Mass Market,Current,Withdrawal,Entertainment,Card,68.97,Cape Town
TXN007363,2025-05-01,CUST0135,Mass Market,Credit,Deposit,Subscriptions,ATM,422.26,Cape Town
TXN007364,2025-02-07,CUST0343,Premium,Credit,Withdrawal,Travel,Card,70.46,Port Elizabeth
TXN007365,2025-06-09,CUST0447,Affluent,Savings,Payment,Groceries,ATM,147.06,Port Elizabeth
TXN007366,2025-11-12,CUST0379,Premium,Savings,Deposit,Education,Online,959.82,Cape Town
TXN007367,2025-03-06,CUST0308,Mass Market,Savings,Withdrawal,Travel,Online,169.42,Cape Town
TXN007368,2025-12-13,CUST0354,Mass Market,Credit,Purchase,Dining,Online,11.69,Johannesburg
TXN007369,2025-05-24,CUST0002,Mass Market,Current,Transfer,Education,Branch,361.97,Cape Town
TXN007370,2025-09-29,CUST0457,Affluent,Savings,Purchase,Utilities,Branch,42.47,Johannesburg
TXN007371,2025-06-26,CUST0321,Affluent,Current,Purchase,Utilities,Online,35.82,Cape Town
TXN007372,2025-01-30,CUST0053,Affluent,Current,Transfer,Shopping,Branch,476.35,Durban
TXN007373,2025-05-05,CUST0042,Mass Market,Savings,Withdrawal,Utilities,ATM,59.35,Port Elizabeth
TXN007374,2025-01-24,CUST0027,Mass Market,Current,Transfer,Education,Online,268.72,Stellenbosch
TXN007375,2025-05-02,CUST0461,Premium,Savings,Purchase,Entertainment,ATM,96.75,Johannesburg
TXN007376,2025-03-09,CUST0338,Premium,Savings,Withdrawal,Shopping,ATM,45.37,Cape Town
TXN007377,2025-08-15,CUST0132,Mass Market,Savings,Withdrawal,Travel,Online,45.39,Port Elizabeth
TXN007378,2025-11-07,CUST0324,Premium,Savings,Deposit,Transport,Card,806.29,Port Elizabeth
TXN007379,2025-06-19,CUST0076,Mass Market,Credit,Payment,Subscriptions,Card,69.2,Cape Town
TXN007380,2025-05-27,CUST0080,Mass Market,Credit,Payment,Entertainment,Card,103.16,Pretoria
TXN007381,2025-09-24,CUST0377,Mass Market,Current,Transfer,Utilities,Online,195.98,Pretoria
TXN007382,2025-08-12,CUST0496,Affluent,Current,Deposit,Shopping,Online,566.75,Pretoria
TXN007383,2025-02-13,CUST0057,Mass Market,Current,Purchase,Dining,Branch,178.92,Port Elizabeth
TXN007384,2025-09-05,CUST0370,Mass Market,Current,Withdrawal,Transport,Card,49.74,Stellenbosch
TXN007385,2025-06-14,CUST0071,Mass Market,Current,Purchase,Healthcare,Online,85.83,Cape Town
TXN007386,2025-12-16,CUST0252,Mass Market,Savings,Deposit,Transport,Mobile,340.1,Durban
TXN007387,2025-11-06,CUST0482,Premium,Savings,Transfer,Healthcare,ATM,922.96,Stellenbosch
TXN007388,2025-02-02,CUST0239,Mass Market,Credit,Withdrawal,Entertainment,Online,124.65,Johannesburg
TXN007389,2025-09-18,CUST0362,Affluent,Savings,Purchase,Healthcare,Online,11.05,Stellenbosch
TXN007390,2025-12-17,CUST0411,Mass Market,Savings,Deposit,Transport,Card,656.81,Pretoria
TXN007391,2025-09-15,CUST0283,Mass Market,Current,Withdrawal,Entertainment,Branch,43.51,Cape Town
TXN007392,2025-03-21,CUST0061,Mass Market,Current,Transfer,Transport,Branch,125.56,Port Elizabeth
TXN007393,2025-10-09,CUST0244,Mass Market,Current,Transfer,Healthcare,Branch,905.32,Pretoria
TXN007394,2025-02-08,CUST0165,Mass Market,Current,Payment,Travel,Online,175.77,Johannesburg
TXN007395,2025-12-14,CUST0258,Mass Market,Current,Withdrawal,Healthcare,Mobile,112.05,Cape Town
TXN007396,2025-02-28,CUST0327,Affluent,Current,Purchase,Shopping,Online,44.98,Pretoria
TXN007397,2025-10-17,CUST0067,Affluent,Current,Deposit,Travel,Mobile,649.98,Cape Town
TXN007398,2025-01-01,CUST0245,Mass Market,Current,Withdrawal,Utilities,ATM,146.64,Johannesburg
TXN007399,2025-11-01,CUST0155,Affluent,Savings,Deposit,Transport,ATM,455.5,Cape Town
