transaction_id,transaction_date,customer_id,customer_segment,account_type,transaction_type,category,channel,amount,city,year,month,month_name,year_month
TXN004817,2025-10-10,CUST0473,Mass Market,Savings,Transfer,Transport,ATM,1449.4,Cape Town,2025,10,October,2025-10
TXN004818,2025-02-10,CUST0206,Mass Market,Credit,Withdrawal,Utilities,Mobile,127.3,Durban,2025,2,February,2025-02
TXN004819,2025-09-22,CUST0353,Mass Market,Savings,Purchase,Entertainment,ATM,26.75,Pretoria,2025,9,September,2025-09
TXN004820,2025-11-15,CUST0087,Premium,Savings,Transfer,Healthcare,Mobile,957.74,Cape Town,2025,11,November,2025-11
TXN004821,2025-05-16,CUST0299,Mass Market,Savings,Deposit,Healthcare,Branch,1231.05,Cape Town,2025,5,May,2025-05
TXN004822,2025-12-06,CUST0097,Mass Market,Savings,Deposit,Subscriptions,Online,271.33,Stellenbosch,2025,12,December,2025-12
TXN004823,2025-12-24,CUST0048,Premium,Savings,Deposit,Healthcare,Branch,2561.3,Durban,2025,12,December,2025-12
TXN004824,2025-10-09,CUST0206,Mass Market,Credit,Withdrawal,Utilities,Branch,83.73,Durban,2025,10,October,2025-10
TXN004825,2025-07-15,CUST0377,Mass Market,Current,Deposit,Utilities,Card,1125.41,Pretoria,2025,7,July,2025-07
TXN004826,2025-06-17,CUST0002,Mass Market,Current,Payment,Subscriptions,ATM,165.35,Cape Town,2025,6,June,2025-06
TXN004827,2025-06-10,CUST0028,Affluent,Current,Purchase,Transport,Card,86.0,Port Elizabeth,2025,6,June,2025-06
TXN004828,2025-11-11,CUST0038,Mass Market,Credit,Transfer,Subscriptions,Online,650.3,Cape Town,2025,11,November,2025-11
TXN004829,2025-01-30,CUST0499,Mass Market,Current,Withdrawal,Shopping,Online,118.22,Cape Town,2025,1,January,2025-01
TXN004830,2025-12-23,CUST0384,Mass Market,Current,Withdrawal,Groceries,ATM,190.94,Stellenbosch,2025,12,December,2025-12
TXN004831,2025-02-28,CUST0343,Premium,Credit,Purchase,Travel,Card,84.32,Port Elizabeth,2025,2,February,2025-02
TXN004832,2025-08-05,CUST0104,Mass Market,Savings,Purchase,Entertainment,Branch,51.02,Johannesburg,2025,8,August,2025-08
TXN004833,2025-10-03,CUST0137,Affluent,Current,Deposit,Healthcare,Online,769.43,Stellenbosch,2025,10,October,2025-10
TXN004834,2025-08-04,CUST0243,Affluent,Current,Payment,Entertainment,Mobile,397.14,Durban,2025,8,August,2025-08
TXN004835,2025-12-30,CUST0474,Affluent,Savings,Transfer,Transport,Branch,91.2,Durban,2025,12,December,2025-12
TXN004836,2025-10-24,CUST0070,Affluent,Savings,Payment,Shopping,ATM,95.08,Cape Town,2025,10,October,2025-10
TXN004837,2025-11-03,CUST0044,Mass Market,Current,Purchase,Healthcare,Mobile,43.5,Port Elizabeth,2025,11,November,2025-11
TXN004838,2025-01-04,CUST0430,Affluent,Current,Purchase,Groceries,Branch,46.75,Port Elizabeth,2025,1,January,2025-01
TXN004839,2025-12-02,CUST0418,Premium,Current,Deposit,Utilities,Online,240.18,Port Elizabeth,2025,12,December,2025-12
TXN004840,2025-06-02,CUST0091,Mass Market,Savings,Deposit,Subscriptions,ATM,329.1,Stellenbosch,2025,6,June,2025-06
TXN004841,2025-04-02,CUST0104,Mass Market,Savings,Purchase,Utilities,Mobile,161.93,Johannesburg,2025,4,April,2025-04
TXN004842,2025-07-12,CUST0028,Affluent,Current,Payment,Education,Branch,112.38,Port Elizabeth,2025,7,July,2025-07
TXN004843,2025-08-11,CUST0278,Affluent,Credit,Withdrawal,Travel,Mobile,84.97,Durban,2025,8,August,2025-08
TXN004844,2025-01-26,CUST0152,Mass Market,Current,Payment,Healthcare,ATM,112.5,Durban,2025,1,January,2025-01
TXN004845,2025-03-24,CUST0348,Affluent,Current,Purchase,Utilities,ATM,72.28,Cape Town,2025,3,March,2025-03
TXN004846,2025-08-05,CUST0133,Premium,Savings,Payment,Travel,Mobile,191.13,Cape Town,2025,8,August,2025-08
TXN004847,2025-06-24,CUST0449,Mass Market,Current,Deposit,Groceries,Branch,734.8,Cape Town,2025,6,June,2025-06
TXN004848,2025-08-19,CUST0231,Mass Market,Savings,Payment,Shopping,Online,136.69,Pretoria,2025,8,August,2025-08
TXN004849,2025-04-09,CUST0449,Mass Market,Current,Deposit,Subscriptions,Card,838.8,Cape Town,2025,4,April,2025-04
TXN004850,2025-08-06,CUST0481,Mass Market,Current,Transfer,Entertainment,ATM,973.84,Durban,2025,8,August,2025-08
TXN004851,2025-05-13,CUST0252,Mass Market,Savings,Withdrawal,Healthcare,Online,168.61,Durban,2025,5,May,2025-05
TXN004852,2025-11-21,CUST0370,Mass Market,Current,Transfer,Healthcare,ATM,445.76,Stellenbosch,2025,11,November,2025-11
TXN004853,2025-12-25,CUST0461,Premium,Savings,Payment,Groceries,Card,425.6,Johannesburg,2025,12,December,2025-12
TXN004854,2025-07-23,CUST0150,Mass Market,Current,Payment,Subscriptions,Branch,46.66,Stellenbosch,2025,7,July,2025-07
TXN004855,2025-06-27,CUST0080,Mass Market,Credit,Transfer,Groceries,Card,172.58,Pretoria,2025,6,June,2025-06
TXN004856,2025-12-22,CUST0018,Affluent,Savings,Withdrawal,Dining,Online,117.92,Durban,2025,12,December,2025-12
TXN004857,2025-03-02,CUST0362,Affluent,Savings,Transfer,Dining,ATM,669.42,Stellenbosch,2025,3,March,2025-03
TXN004858,2025-04-03,CUST0499,Mass Market,Current,Withdrawal,Healthcare,Mobile,160.31,Cape Town,2025,4,April,2025-04
TXN004859,2025-12-22,CUST0245,Mass Market,Current,Withdrawal,Utilities,Mobile,67.1,Johannesburg,2025,12,December,2025-12
TXN004860,2025-03-10,CUST0402,Mass Market,Current,Payment,Subscriptions,Card,400.71,Johannesburg,2025,3,March,2025-03
TXN004861,2025-07-19,CUST0102,Affluent,Savings,Purchase,Transport,Card,74.98,Port Elizabeth,2025,7,July,2025-07
TXN004862,2025-04-01,CUST0343,Premium,Credit,Payment,Transport,Card,57.51,Port Elizabeth,2025,4,April,2025-04
TXN004863,2025-07-10,CUST0050,Mass Market,Current,Deposit,Utilities,Branch,177.13,Stellenbosch,2025,7,July,2025-07
TXN004864,2025-09-22,CUST0385,Mass Market,Savings,Withdrawal,Groceries,Card,331.51,Stellenbosch,2025,9,September,2025-09
TXN004865,2025-10-02,CUST0397,Mass Market,Savings,Purchase,Transport,Mobile,83.99,Port Elizabeth,2025,10,October,2025-10
TXN004866,2025-10-29,CUST0439,Affluent,Current,Deposit,Healthcare,Mobile,192.22,Durban,2025,10,October,2025-10
TXN004867,2025-12-31,CUST0330,Mass Market,Savings,Withdrawal,Education,Online,117.25,Durban,2025,12,December,2025-12
TXN004868,2025-04-11,CUST0437,Mass Market,Savings,Purchase,Dining,Branch,196.09,Durban,2025,4,April,2025-04
TXN004869,2025-11-01,CUST0091,Mass Market,Savings,Payment,Travel,Card,160.78,Stellenbosch,2025,11,November,2025-11
TXN004870,2025-05-20,CUST0055,Affluent,Current,Withdrawal,Dining,Mobile,81.83,Johannesburg,2025,5,May,2025-05
TXN004871,2025-05-15,CUST0155,Affluent,Savings,Transfer,Healthcare,Card,373.88,Cape Town,2025,5,May,2025-05
TXN004872,2025-03-17,CUST0474,Affluent,Savings,Purchase,Dining,Card,30.24,Durban,2025,3,March,2025-03
TXN004873,2025-04-15,CUST0315,Affluent,Current,Deposit,Utilities,Online,1835.93,Port Elizabeth,2025,4,April,2025-04
TXN004874,2025-09-03,CUST0126,Mass Market,Savings,Payment,Entertainment,Mobile,81.53,Cape Town,2025,9,September,2025-09
TXN004875,2025-06-27,CUST0061,Mass Market,Current,Deposit,Healthcare,Branch,572.39,Port Elizabeth,2025,6,June,2025-06
TXN004876,2025-01-25,CUST0421,Mass Market,Current,Withdrawal,Education,ATM,228.89,Cape Town,2025,1,January,2025-01
TXN004877,2025-11-22,CUST0314,Mass Market,Credit,Transfer,Shopping,ATM,674.67,Cape Town,2025,11,November,2025-11
TXN004878,2025-09-21,CUST0428,Affluent,Credit,Transfer,Utilities,Online,1535.04,Pretoria,2025,9,September,2025-09
TXN004879,2025-03-05,CUST0445,Mass Market,Current,Deposit,Entertainment,Branch,159.18,Port Elizabeth,2025,3,March,2025-03
TXN004880,2025-06-16,CUST0178,Affluent,Current,Payment,Shopping,ATM,403.05,Durban,2025,6,June,2025-06
TXN004881,2025-01-25,CUST0333,Mass Market,Savings,Purchase,Healthcare,ATM,24.17,Durban,2025,1,January,2025-01
TXN004882,2025-06-06,CUST0294,Mass Market,Current,Payment,Utilities,Mobile,151.63,Johannesburg,2025,6,June,2025-06
TXN004883,2025-06-23,CUST0160,Mass Market,Savings,Transfer,Entertainment,Card,110.9,Johannesburg,2025,6,June,2025-06
TXN004884,2025-02-27,CUST0105,Mass Market,Savings,Transfer,Entertainment,Online,1066.06,Port Elizabeth,2025,2,February,2025-02
TXN004885,2025-08-18,CUST0373,Mass Market,Savings,Payment,Education,Branch,105.62,Johannesburg,2025,8,August,2025-08
TXN004886,2025-09-09,CUST0494,Affluent,Savings,Deposit,Transport,Mobile,466.11,Port Elizabeth,2025,9,September,2025-09
TXN004887,2025-08-13,CUST0119,Affluent,Current,Withdrawal,Entertainment,Online,49.16,Stellenbosch,2025,8,August,2025-08
TXN004888,2025-12-07,CUST0467,Affluent,Credit,Payment,Dining,Mobile,445.91,Pretoria,2025,12,December,2025-12
TXN004889,2025-03-28,CUST0225,Affluent,Savings,Purchase,Entertainment,Branch,38.92,Pretoria,2025,3,March,2025-03
TXN004890,2025-10-03,CUST0439,Affluent,Current,Withdrawal,Dining,Card,54.21,Durban,2025,10,October,2025-10
TXN004891,2025-09-01,CUST0429,Mass Market,Savings,Payment,Groceries,Branch,226.82,Stellenbosch,2025,9,September,2025-09
TXN004892,2025-02-01,CUST0204,Affluent,Current,Purchase,Subscriptions,Mobile,51.08,Pretoria,2025,2,February,2025-02
TXN004893,2025-05-07,CUST0239,Mass Market,Credit,Purchase,Utilities,ATM,73.48,Johannesburg,2025,5,May,2025-05
TXN004894,2025-11-22,CUST0428,Affluent,Credit,Transfer,Groceries,Mobile,148.14,Pretoria,2025,11,November,2025-11
TXN004895,2025-11-08,CUST0423,Affluent,Savings,Transfer,Shopping,Branch,505.31,Durban,2025,11,November,2025-11
TXN004896,2025-09-15,CUST0169,Affluent,Savings,Transfer,Utilities,Branch,146.17,Stellenbosch,2025,9,September,2025-09
TXN004897,2025-04-28,CUST0086,Mass Market,Savings,Payment,Entertainment,ATM,259.66,Stellenbosch,2025,4,April,2025-04
TXN004898,2025-01-07,CUST0215,Affluent,Current,Purchase,Transport,Branch,122.06,Johannesburg,2025,1,January,2025-01
TXN004899,2025-02-05,CUST0179,Mass Market,Current,Withdrawal,Travel,Mobile,82.74,Cape Town,2025,2,February,2025-02
TXN004900,2025-09-16,CUST0483,Mass Market,Current,Payment,Education,Card,183.08,Pretoria,2025,9,September,2025-09
TXN004901,2025-08-06,CUST0312,Mass Market,Credit,Payment,Dining,ATM,107.69,Pretoria,2025,8,August,2025-08
TXN004902,2025-05-11,CUST0278,Affluent,Credit,Payment,Shopping,ATM,244.55,Durban,2025,5,May,2025-05
TXN004903,2025-05-15,CUST0496,Affluent,Current,Withdrawal,Groceries,Branch,77.57,Pretoria,2025,5,May,2025-05
TXN004904,2025-04-18,CUST0495,Premium,Credit,Deposit,Shopping,Card,310.49,Cape Town,2025,4,April,2025-04
TXN004905,2025-09-01,CUST0209,Mass Market,Savings,Deposit,Subscriptions,Online,791.23,Port Elizabeth,2025,9,September,2025-09
TXN004906,2025-08-19,CUST0486,Mass Market,Current,Deposit,Transport,Card,1004.51,Stellenbosch,2025,8,August,2025-08
TXN004907,2025-11-25,CUST0238,Mass Market,Savings,Payment,Entertainment,Branch,136.02,Stellenbosch,2025,11,November,2025-11
TXN004908,2025-03-05,CUST0345,Affluent,Current,Transfer,Education,Mobile,372.87,Pretoria,2025,3,March,2025-03
TXN004909,2025-09-15,CUST0417,Mass Market,Current,Deposit,Utilities,Branch,1132.38,Port Elizabeth,2025,9,September,2025-09
TXN004910,2025-07-17,CUST0299,Mass Market,Savings,Deposit,Subscriptions,Branch,1634.81,Cape Town,2025,7,July,2025-07
TXN004911,2025-08-06,CUST0076,Mass Market,Credit,Deposit,Education,Branch,507.26,Cape Town,2025,8,August,2025-08
TXN004912,2025-03-21,CUST0008,Mass Market,Savings,Deposit,Groceries,ATM,895.63,Johannesburg,2025,3,March,2025-03
TXN004913,2025-06-11,CUST0195,Mass Market,Current,Withdrawal,Subscriptions,Online,69.85,Cape Town,2025,6,June,2025-06
TXN004914,2025-09-03,CUST0119,Affluent,Current,Purchase,Utilities,Mobile,144.08,Stellenbosch,2025,9,September,2025-09
TXN004915,2025-12-15,CUST0198,Mass Market,Current,Transfer,Utilities,Mobile,671.06,Johannesburg,2025,12,December,2025-12
TXN004916,2025-04-30,CUST0322,Mass Market,Savings,Purchase,Transport,Branch,130.85,Pretoria,2025,4,April,2025-04
TXN004917,2025-10-04,CUST0121,Affluent,Credit,Withdrawal,Utilities,Online,105.93,Johannesburg,2025,10,October,2025-10
TXN004918,2025-05-18,CUST0498,Mass Market,Savings,Transfer,Entertainment,Branch,498.26,Johannesburg,2025,5,May,2025-05
TXN004919,2025-11-29,CUST0137,Affluent,Current,Transfer,Subscriptions,Mobile,440.85,Stellenbosch,2025,11,November,2025-11
TXN004920,2025-03-25,CUST0358,Mass Market,Credit,Deposit,Entertainment,Online,510.65,Port Elizabeth,2025,3,March,2025-03
TXN004921,2025-10-18,CUST0225,Affluent,Savings,Purchase,Dining,Card,11.78,Pretoria,2025,10,October,2025-10
TXN004922,2025-11-27,CUST0426,Affluent,Savings,Deposit,Travel,Card,117.23,Port Elizabeth,2025,11,November,2025-11
TXN004923,2025-07-20,CUST0337,Mass Market,Savings,Transfer,Subscriptions,Online,288.25,Johannesburg,2025,7,July,2025-07
TXN004924,2025-03-30,CUST0079,Affluent,Credit,Deposit,Education,Card,1818.86,Johannesburg,2025,3,March,2025-03
TXN004925,2025-12-31,CUST0466,Mass Market,Credit,Deposit,Education,Online,453.32,Stellenbosch,2025,12,December,2025-12
TXN004926,2025-03-27,CUST0277,Mass Market,Savings,Transfer,Transport,Card,272.3,Port Elizabeth,2025,3,March,2025-03
TXN004927,2025-03-01,CUST0127,Mass Market,Current,Purchase,Dining,Online,58.86,Durban,2025,3,March,2025-03
TXN004928,2025-03-31,CUST0206,Mass Market,Credit,Purchase,Groceries,Card,66.71,Durban,2025,3,March,2025-03
TXN004929,2025-12-21,CUST0135,Mass Market,Credit,Deposit,Healthcare,Mobile,4974.83,Cape Town,2025,12,December,2025-12
TXN004930,2025-08-11,CUST0185,Affluent,Current,Withdrawal,Transport,Card,59.36,Pretoria,2025,8,August,2025-08
TXN004931,2025-01-16,CUST0163,Affluent,Savings,Deposit,Subscriptions,Branch,568.04,Cape Town,2025,1,January,2025-01
TXN004932,2025-12-13,CUST0022,Mass Market,Savings,Withdrawal,Healthcare,Card,97.58,Stellenbosch,2025,12,December,2025-12
TXN004933,2025-01-06,CUST0197,Mass Market,Current,Deposit,Transport,ATM,1689.15,Port Elizabeth,2025,1,January,2025-01
TXN004934,2025-04-07,CUST0444,Affluent,Savings,Payment,Healthcare,Card,166.62,Pretoria,2025,4,April,2025-04
TXN004935,2025-05-28,CUST0499,Mass Market,Current,Purchase,Entertainment,Branch,69.12,Cape Town,2025,5,May,2025-05
TXN004936,2025-05-29,CUST0343,Premium,Credit,Payment,Entertainment,Card,58.57,Port Elizabeth,2025,5,May,2025-05
TXN004937,2025-10-29,CUST0047,Mass Market,Savings,Deposit,Groceries,Mobile,936.72,Stellenbosch,2025,10,October,2025-10
TXN004938,2025-05-22,CUST0304,Mass Market,Current,Withdrawal,Education,Online,63.93,Stellenbosch,2025,5,May,2025-05
TXN004939,2025-04-10,CUST0427,Mass Market,Current,Payment,Utilities,Mobile,288.56,Port Elizabeth,2025,4,April,2025-04
TXN004940,2025-10-29,CUST0202,Mass Market,Current,Payment,Transport,Card,389.72,Stellenbosch,2025,10,October,2025-10
TXN004941,2025-01-02,CUST0446,Mass Market,Current,Transfer,Groceries,Mobile,1050.89,Stellenbosch,2025,1,January,2025-01
TXN004942,2025-07-26,CUST0329,Mass Market,Savings,Transfer,Groceries,ATM,278.61,Johannesburg,2025,7,July,2025-07
TXN004943,2025-05-23,CUST0336,Mass Market,Credit,Payment,Subscriptions,Mobile,145.89,Port Elizabeth,2025,5,May,2025-05
TXN004944,2025-08-13,CUST0268,Mass Market,Current,Purchase,Shopping,Card,44.65,Pretoria,2025,8,August,2025-08
TXN004945,2025-12-19,CUST0451,Mass Market,Savings,Purchase,Healthcare,Mobile,82.05,Pretoria,2025,12,December,2025-12
TXN004946,2025-12-09,CUST0402,Mass Market,Current,Withdrawal,Healthcare,ATM,49.59,Johannesburg,2025,12,December,2025-12
TXN004947,2025-02-17,CUST0153,Affluent,Credit,Purchase,Groceries,Mobile,100.1,Port Elizabeth,2025,2,February,2025-02
TXN004948,2025-07-09,CUST0237,Mass Market,Current,Payment,Transport,Card,77.82,Durban,2025,7,July,2025-07
TXN004949,2025-12-27,CUST0230,Mass Market,Current,Transfer,Utilities,Card,934.59,Port Elizabeth,2025,12,December,2025-12
TXN004950,2025-08-17,CUST0011,Mass Market,Current,Deposit,Shopping,Card,97.47,Pretoria,2025,8,August,2025-08
TXN004951,2025-07-24,CUST0474,Affluent,Savings,Deposit,Subscriptions,ATM,503.6,Durban,2025,7,July,2025-07
TXN004952,2025-11-13,CUST0352,Mass Market,Current,Withdrawal,Groceries,Branch,92.99,Johannesburg,2025,11,November,2025-11
TXN004953,2025-11-11,CUST0094,Affluent,Current,Purchase,Shopping,Branch,163.91,Pretoria,2025,11,November,2025-11
TXN004954,2025-04-10,CUST0439,Affluent,Current,Withdrawal,Healthcare,Branch,64.35,Durban,2025,4,April,2025-04
TXN004955,2025-04-14,CUST0484,Mass Market,Savings,Payment,Education,Online,144.56,Port Elizabeth,2025,4,April,2025-04
TXN004956,2025-07-13,CUST0418,Premium,Current,Deposit,Subscriptions,Branch,122.69,Port Elizabeth,2025,7,July,2025-07
TXN004957,2025-11-15,CUST0287,Mass Market,Savings,Withdrawal,Dining,Mobile,41.14,Port Elizabeth,2025,11,November,2025-11
TXN004958,2025-11-07,CUST0309,Mass Market,Current,Withdrawal,Groceries,Branch,185.14,Durban,2025,11,November,2025-11
TXN004959,2025-04-30,CUST0193,Mass Market,Current,Deposit,Healthcare,Branch,604.28,Durban,2025,4,April,2025-04
TXN004960,2025-10-12,CUST0391,Mass Market,Savings,Deposit,Subscriptions,Card,526.59,Johannesburg,2025,10,October,2025-10
TXN004961,2025-08-30,CUST0315,Affluent,Current,Deposit,Travel,Branch,431.33,Port Elizabeth,2025,8,August,2025-08
TXN004962,2025-02-07,CUST0371,Mass Market,Current,Payment,Groceries,ATM,154.12,Port Elizabeth,2025,2,February,2025-02
TXN004963,2025-10-30,CUST0160,Mass Market,Savings,Withdrawal,Dining,ATM,83.19,Johannesburg,2025,10,October,2025-10
TXN004964,2025-08-21,CUST0496,Affluent,Current,Purchase,Subscriptions,Mobile,18.77,Pretoria,2025,8,August,2025-08
TXN004965,2025-07-13,CUST0241,Mass Market,Savings,Purchase,Subscriptions,Online,70.03,Pretoria,2025,7,July,2025-07
TXN004966,2025-03-06,CUST0316,Premium,Current,Purchase,Transport,Online,79.19,Pretoria,2025,3,March,2025-03
TXN004967,2025-08-09,CUST0225,Affluent,Savings,Payment,Travel,Branch,82.52,Pretoria,2025,8,August,2025-08
TXN004968,2025-10-23,CUST0401,Premium,Current,Deposit,Dining,Mobile,270.13,Cape Town,2025,10,October,2025-10
TXN004969,2025-01-08,CUST0201,Mass Market,Current,Payment,Transport,Branch,168.33,Port Elizabeth,2025,1,January,2025-01
TXN004970,2025-01-03,CUST0111,Mass Market,Current,Deposit,Shopping,Online,2923.52,Johannesburg,2025,1,January,2025-01
TXN004971,2025-02-07,CUST0260,Mass Market,Current,Withdrawal,Shopping,ATM,284.73,Port Elizabeth,2025,2,February,2025-02
TXN004972,2025-09-19,CUST0007,Mass Market,Current,Payment,Transport,Mobile,99.62,Stellenbosch,2025,9,September,2025-09
TXN004973,2025-09-07,CUST0339,Mass Market,Savings,Withdrawal,Utilities,Card,76.82,Stellenbosch,2025,9,September,2025-09
TXN004974,2025-12-10,CUST0441,Mass Market,Savings,Transfer,Travel,ATM,366.11,Cape Town,2025,12,December,2025-12
TXN004975,2025-07-17,CUST0229,Affluent,Current,Deposit,Dining,Card,396.85,Cape Town,2025,7,July,2025-07
TXN004976,2025-02-19,CUST0494,Affluent,Savings,Deposit,Education,Online,956.38,Port Elizabeth,2025,2,February,2025-02
TXN004977,2025-05-24,CUST0335,Mass Market,Credit,Purchase,Subscriptions,Branch,49.65,Stellenbosch,2025,5,May,2025-05
TXN004978,2025-07-26,CUST0400,Mass Market,Current,Transfer,Healthcare,ATM,1502.26,Port Elizabeth,2025,7,July,2025-07
TXN004979,2025-04-01,CUST0409,Affluent,Current,Transfer,Dining,Branch,104.99,Durban,2025,4,April,2025-04
TXN004980,2025-09-02,CUST0203,Affluent,Savings,Payment,Education,Branch,182.57,Cape Town,2025,9,September,2025-09
TXN004981,2025-02-08,CUST0024,Mass Market,Credit,Withdrawal,Groceries,ATM,51.14,Port Elizabeth,2025,2,February,2025-02
TXN004982,2025-07-07,CUST0127,Mass Market,Current,Payment,Dining,Card,86.03,Durban,2025,7,July,2025-07
TXN004983,2025-10-11,CUST0376,Mass Market,Current,Payment,Utilities,ATM,79.7,Durban,2025,10,October,2025-10
TXN004984,2025-09-06,CUST0379,Premium,Savings,Purchase,Shopping,Mobile,39.03,Cape Town,2025,9,September,2025-09
TXN004985,2025-09-16,CUST0204,Affluent,Current,Transfer,Groceries,Branch,356.29,Pretoria,2025,9,September,2025-09
TXN004986,2025-03-14,CUST0465,Mass Market,Savings,Transfer,Shopping,Mobile,163.87,Stellenbosch,2025,3,March,2025-03
TXN004987,2025-01-01,CUST0464,Mass Market,Credit,Deposit,Groceries,Card,409.61,Port Elizabeth,2025,1,January,2025-01
TXN004988,2025-02-02,CUST0164,Affluent,Current,Withdrawal,Entertainment,ATM,192.7,Port Elizabeth,2025,2,February,2025-02
TXN004989,2025-07-29,CUST0235,Mass Market,Savings,Payment,Groceries,Mobile,218.88,Pretoria,2025,7,July,2025-07
TXN004990,2025-03-29,CUST0227,Mass Market,Savings,Transfer,Dining,ATM,267.84,Durban,2025,3,March,2025-03
TXN004991,2025-08-29,CUST0079,Affluent,Credit,Transfer,Education,Online,388.78,Johannesburg,2025,8,August,2025-08
TXN004992,2025-10-14,CUST0483,Mass Market,Current,Deposit,Shopping,ATM,308.48,Pretoria,2025,10,October,2025-10
TXN004993,2025-01-03,CUST0064,Mass Market,Current,Purchase,Transport,Mobile,22.15,Stellenbosch,2025,1,January,2025-01
TXN004994,2025-09-24,CUST0444,Affluent,Savings,Deposit,Dining,Online,136.25,Pretoria,2025,9,September,2025-09
TXN004995,2025-12-19,CUST0486,Mass Market,Current,Payment,Travel,Online,267.68,Stellenbosch,2025,12,December,2025-12
TXN004996,2025-02-16,CUST0159,Affluent,Savings,Transfer,Healthcare,Card,183.89,Durban,2025,2,February,2025-02
TXN004997,2025-07-19,CUST0067,Affluent,Current,Deposit,Shopping,Card,557.73,Cape Town,2025,7,July,2025-07
